review_id,input_text,highlighted_span,candidate_index,candidate_surface,acceptability,reviewer_entered_candidate,notes
V3R-e75852ec3868,aaja term ko hisab milaaidim ra baaki clear gara,term,3,term,,,
V3R-e7b652000bd6,review shared surface ean in mixed shop note before close,ean,0,NONE_ACCEPTABLE,,,
V3R-e7b652000bd6,review shared surface ean in mixed shop note before close,ean,1,ean,,,
V3R-e87f6cd986e6,Please update the range field in the English settings panel,range,0,range_alt,,,
V3R-e87f6cd986e6,Please update the range field in the English settings panel,range,1,range,,,
V3R-e87f6cd986e6,Please update the range field in the English settings panel,range,2,NONE_ACCEPTABLE,,,
V3R-e87f6cd986e6,Please update the range field in the English settings panel,range,3,RANGE,,,
V3R-e92ff81b2fd0,Please update the root field in the English settings panel,root,0,ROOT,,,
V3R-e92ff81b2fd0,Please update the root field in the English settings panel,root,1,root_alt,,,
V3R-e92ff81b2fd0,Please update the root field in the English settings panel,root,2,NONE_ACCEPTABLE,,,
V3R-e92ff81b2fd0,Please update the root field in the English settings panel,root,3,root,,,
V3R-e97009891527,Keep income as Latin identity for the ERP toolbar label,income,0,income,,,
V3R-e97009891527,Keep income as Latin identity for the ERP toolbar label,income,1,NONE_ACCEPTABLE,,,
V3R-e98209574235,branch ledger: payroll entry ra byaj baaki milaaune,byaj,0,byaj,,,
V3R-e98209574235,branch ledger: payroll entry ra byaj baaki milaaune,byaj,1,payroll,,,
V3R-e98209574235,branch ledger: payroll entry ra byaj baaki milaaune,byaj,2,NONE_ACCEPTABLE,,,
V3R-e99dba332cb7,branch ledger: confirm entry ra ani baaki milaaune,ani,0,confirm,,,
V3R-e99dba332cb7,branch ledger: confirm entry ra ani baaki milaaune,ani,1,ani,,,
V3R-e99dba332cb7,branch ledger: confirm entry ra ani baaki milaaune,ani,2,NONE_ACCEPTABLE,,,
V3R-e9eab2928dd0,aaja right ko hisab milaaidim ra baaki clear gara,right,0,right_alt,,,
V3R-e9eab2928dd0,aaja right ko hisab milaaidim ra baaki clear gara,right,1,NONE_ACCEPTABLE,,,
V3R-e9eab2928dd0,aaja right ko hisab milaaidim ra baaki clear gara,right,2,right,,,
V3R-e9eab2928dd0,aaja right ko hisab milaaidim ra baaki clear gara,right,3,RIGHT,,,
V3R-e9f2e258cb69,branch ledger: contractor entry ra chha baaki milaaune,chha,0,NONE_ACCEPTABLE,,,
V3R-e9f2e258cb69,branch ledger: contractor entry ra chha baaki milaaune,chha,1,chha,,,
V3R-e9f2e258cb69,branch ledger: contractor entry ra chha baaki milaaune,chha,2,contractor,,,
V3R-eaa2e04be0cd,aaja slip ko hisab milaaidim ra baaki clear gara,slip,0,SLIP,,,
V3R-eaa2e04be0cd,aaja slip ko hisab milaaidim ra baaki clear gara,slip,1,slip_alt,,,
V3R-eaa2e04be0cd,aaja slip ko hisab milaaidim ra baaki clear gara,slip,2,NONE_ACCEPTABLE,,,
V3R-eaa2e04be0cd,aaja slip ko hisab milaaidim ra baaki clear gara,slip,3,slip,,,
V3R-eaa4c6b20df1,branch ledger: module entry ra aayo baaki milaaune,aayo,0,aayo,,,
V3R-eaa4c6b20df1,branch ledger: module entry ra aayo baaki milaaune,aayo,1,NONE_ACCEPTABLE,,,
V3R-eaa4c6b20df1,branch ledger: module entry ra aayo baaki milaaune,aayo,2,module,,,
V3R-eb15f5fdc374,Please update the result field in the English settings panel,result,0,result_alt,,,
V3R-eb15f5fdc374,Please update the result field in the English settings panel,result,1,NONE_ACCEPTABLE,,,
V3R-eb15f5fdc374,Please update the result field in the English settings panel,result,2,RESULT,,,
V3R-eb15f5fdc374,Please update the result field in the English settings panel,result,3,result,,,
V3R-eb5f09909c7c,aaja sign ko hisab milaaidim ra baaki clear gara,sign,0,NONE_ACCEPTABLE,,,
V3R-eb5f09909c7c,aaja sign ko hisab milaaidim ra baaki clear gara,sign,1,sign_alt,,,
V3R-eb5f09909c7c,aaja sign ko hisab milaaidim ra baaki clear gara,sign,2,sign,,,
V3R-eb5f09909c7c,aaja sign ko hisab milaaidim ra baaki clear gara,sign,3,SIGN,,,
V3R-ec092f662f6a,branch ledger: headquarters entry ra thyo baaki milaaune,headquarters,0,NONE_ACCEPTABLE,,,
V3R-ec092f662f6a,branch ledger: headquarters entry ra thyo baaki milaaune,headquarters,1,headquarters,,,
V3R-ec092f662f6a,branch ledger: headquarters entry ra thyo baaki milaaune,headquarters,2,thyo,,,
V3R-ec2b39281d51,branch ledger: equity entry ra dinchu baaki milaaune,equity,0,equity,,,
V3R-ec2b39281d51,branch ledger: equity entry ra dinchu baaki milaaune,equity,1,dinchu,,,
V3R-ec2b39281d51,branch ledger: equity entry ra dinchu baaki milaaune,equity,2,NONE_ACCEPTABLE,,,
V3R-ec313ee5c23e,review shared surface vat in mixed shop note before close,vat,0,NONE_ACCEPTABLE,,,
V3R-ec313ee5c23e,review shared surface vat in mixed shop note before close,vat,1,vat,,,
V3R-ec6055c669aa,check form once before posting — context unclear,form,0,NONE_ACCEPTABLE,,,
V3R-ec6055c669aa,check form once before posting — context unclear,form,1,form,,,
V3R-ec6055c669aa,check form once before posting — context unclear,form,2,form_alt,,,
V3R-ec6055c669aa,check form once before posting — context unclear,form,3,FORM,,,
V3R-ec7931aac30b,check bill once before posting — context unclear,bill,0,NONE_ACCEPTABLE,,,
V3R-ec7931aac30b,check bill once before posting — context unclear,bill,1,BILL,,,
V3R-ec7931aac30b,check bill once before posting — context unclear,bill,2,bill,,,
V3R-ec7931aac30b,check bill once before posting — context unclear,bill,3,bill_alt,,,
V3R-ecbf465eee84,check upload once before posting — context unclear,upload,0,NONE_ACCEPTABLE,,,
V3R-ecbf465eee84,check upload once before posting — context unclear,upload,1,upload_alt,,,
V3R-ecbf465eee84,check upload once before posting — context unclear,upload,2,upload,,,
V3R-ecbf465eee84,check upload once before posting — context unclear,upload,3,UPLOAD,,,
V3R-eccad7288123,branch ledger: profit entry ra jabaj baaki milaaune,jabaj,0,jabaj,,,
V3R-eccad7288123,branch ledger: profit entry ra jabaj baaki milaaune,jabaj,1,NONE_ACCEPTABLE,,,
V3R-eccad7288123,branch ledger: profit entry ra jabaj baaki milaaune,jabaj,2,profit,,,
V3R-ed0425b71389,branch ledger: dashboard entry ra basnu baaki milaaune,basnu,0,dashboard,,,
V3R-ed0425b71389,branch ledger: dashboard entry ra basnu baaki milaaune,basnu,1,basnu,,,
V3R-ed0425b71389,branch ledger: dashboard entry ra basnu baaki milaaune,basnu,2,NONE_ACCEPTABLE,,,
V3R-ed446fef1c46,Do not transliterate the word interest in this English sentence,interest,0,NONE_ACCEPTABLE,,,
V3R-ed446fef1c46,Do not transliterate the word interest in this English sentence,interest,1,interest,,,
V3R-ed4bf79fd51d,Keep purchase as Latin identity for the ERP toolbar label,purchase,0,NONE_ACCEPTABLE,,,
V3R-ed4bf79fd51d,Keep purchase as Latin identity for the ERP toolbar label,purchase,1,purchase,,,
V3R-ed4f18176822,review shared surface batchno in mixed shop note before close,batchno,0,NONE_ACCEPTABLE,,,
V3R-ed4f18176822,review shared surface batchno in mixed shop note before close,batchno,1,batchno,,,
V3R-ed8d61a3e411,Please update the note field in the English settings panel,note,0,note_alt,,,
V3R-ed8d61a3e411,Please update the note field in the English settings panel,note,1,NOTE,,,
V3R-ed8d61a3e411,Please update the note field in the English settings panel,note,2,note,,,
V3R-ed8d61a3e411,Please update the note field in the English settings panel,note,3,NONE_ACCEPTABLE,,,
V3R-eee8dbdf7283,branch ledger: username entry ra dherai baaki milaaune,username,0,NONE_ACCEPTABLE,,,
V3R-eee8dbdf7283,branch ledger: username entry ra dherai baaki milaaune,username,1,username,,,
V3R-eee8dbdf7283,branch ledger: username entry ra dherai baaki milaaune,username,2,dherai,,,
V3R-ef1dee8fb20d,branch ledger: expense entry ra khata baaki milaaune,khata,0,khata,,,
V3R-ef1dee8fb20d,branch ledger: expense entry ra khata baaki milaaune,khata,1,NONE_ACCEPTABLE,,,
V3R-ef1dee8fb20d,branch ledger: expense entry ra khata baaki milaaune,khata,2,expense,,,
V3R-ef4a4fd00257,Please update the gate field in the English settings panel,gate,0,gate_alt,,,
V3R-ef4a4fd00257,Please update the gate field in the English settings panel,gate,1,NONE_ACCEPTABLE,,,
V3R-ef4a4fd00257,Please update the gate field in the English settings panel,gate,2,GATE,,,
V3R-ef4a4fd00257,Please update the gate field in the English settings panel,gate,3,gate,,,
V3R-f11e547d9b55,The quotation status must remain pending until confirm,quotation,0,quotation,,,
V3R-f11e547d9b55,The quotation status must remain pending until confirm,quotation,1,NONE_ACCEPTABLE,,,
V3R-f126e203696c,Please update the share field in the English settings panel,share,0,share,,,
V3R-f126e203696c,Please update the share field in the English settings panel,share,1,SHARE,,,
V3R-f126e203696c,Please update the share field in the English settings panel,share,2,share_alt,,,
V3R-f126e203696c,Please update the share field in the English settings panel,share,3,NONE_ACCEPTABLE,,,
V3R-f18dd128a2e1,aaja page ko hisab milaaidim ra baaki clear gara,page,0,page_alt,,,
V3R-f18dd128a2e1,aaja page ko hisab milaaidim ra baaki clear gara,page,1,page,,,
V3R-f18dd128a2e1,aaja page ko hisab milaaidim ra baaki clear gara,page,2,NONE_ACCEPTABLE,,,
V3R-f18dd128a2e1,aaja page ko hisab milaaidim ra baaki clear gara,page,3,PAGE,,,
V3R-f193d1a13be5,Keep provision as Latin identity for the ERP toolbar label,provision,0,provision,,,
V3R-f193d1a13be5,Keep provision as Latin identity for the ERP toolbar label,provision,1,NONE_ACCEPTABLE,,,
V3R-f1ad9313c853,branch ledger: balance entry ra mahina baaki milaaune,mahina,0,NONE_ACCEPTABLE,,,
V3R-f1ad9313c853,branch ledger: balance entry ra mahina baaki milaaune,mahina,1,balance,,,
V3R-f1ad9313c853,branch ledger: balance entry ra mahina baaki milaaune,mahina,2,mahina,,,
V3R-f2ea35825c2b,Please open the total module and export the report,total,0,total,,,
V3R-f2ea35825c2b,Please open the total module and export the report,total,1,NONE_ACCEPTABLE,,,
V3R-f32ca3590a11,Please update the file field in the English settings panel,file,0,file,,,
V3R-f32ca3590a11,Please update the file field in the English settings panel,file,1,NONE_ACCEPTABLE,,,
V3R-f32ca3590a11,Please update the file field in the English settings panel,file,2,file_alt,,,
V3R-f32ca3590a11,Please update the file field in the English settings panel,file,3,FILE,,,
V3R-f34bd039e79d,Sync failed for username queue — retry after backup,username,0,NONE_ACCEPTABLE,,,
V3R-f34bd039e79d,Sync failed for username queue — retry after backup,username,1,username,,,
V3R-f3e136e94282,Filter by NPR then print the ledger summary,NPR,0,NONE_ACCEPTABLE,,,
V3R-f3e136e94282,Filter by NPR then print the ledger summary,NPR,1,NPR,,,
V3R-f3edbd35dc4b,review shared surface serial in mixed shop note before close,serial,0,NONE_ACCEPTABLE,,,
V3R-f3edbd35dc4b,review shared surface serial in mixed shop note before close,serial,1,serial,,,
V3R-f3f53ca36776,Please update the guarantee field in the English settings panel,guarantee,0,guarantee_alt,,,
V3R-f3f53ca36776,Please update the guarantee field in the English settings panel,guarantee,1,GUARANTEE,,,
V3R-f3f53ca36776,Please update the guarantee field in the English settings panel,guarantee,2,guarantee,,,
V3R-f3f53ca36776,Please update the guarantee field in the English settings panel,guarantee,3,NONE_ACCEPTABLE,,,
V3R-f43d52c0ce93,branch ledger: sales entry ra dekhau baaki milaaune,dekhau,0,NONE_ACCEPTABLE,,,
V3R-f43d52c0ce93,branch ledger: sales entry ra dekhau baaki milaaune,dekhau,1,sales,,,
V3R-f43d52c0ce93,branch ledger: sales entry ra dekhau baaki milaaune,dekhau,2,dekhau,,,
V3R-f57aad742da1,Sync failed for rate queue — retry after backup,rate,0,rate,,,
V3R-f57aad742da1,Sync failed for rate queue — retry after backup,rate,1,NONE_ACCEPTABLE,,,
V3R-f5ed03ea8fb2,Please update the access field in the English settings panel,access,0,access,,,
V3R-f5ed03ea8fb2,Please update the access field in the English settings panel,access,1,ACCESS,,,
V3R-f5ed03ea8fb2,Please update the access field in the English settings panel,access,2,NONE_ACCEPTABLE,,,
V3R-f5ed03ea8fb2,Please update the access field in the English settings panel,access,3,access_alt,,,
V3R-f5f306640f8c,check account once before posting — context unclear,account,0,account_alt,,,
V3R-f5f306640f8c,check account once before posting — context unclear,account,1,NONE_ACCEPTABLE,,,
V3R-f5f306640f8c,check account once before posting — context unclear,account,2,account,,,
V3R-f5f306640f8c,check account once before posting — context unclear,account,3,ACCOUNT,,,
V3R-f66ef9480002,aaja catalogue ko hisab milaaidim ra baaki clear gara,catalogue,0,catalogue_alt,,,
V3R-f66ef9480002,aaja catalogue ko hisab milaaidim ra baaki clear gara,catalogue,1,catalogue,,,
V3R-f66ef9480002,aaja catalogue ko hisab milaaidim ra baaki clear gara,catalogue,2,CATALOGUE,,,
V3R-f66ef9480002,aaja catalogue ko hisab milaaidim ra baaki clear gara,catalogue,3,NONE_ACCEPTABLE,,,
V3R-f6a3884e3fdf,aaja result ko hisab milaaidim ra baaki clear gara,result,0,NONE_ACCEPTABLE,,,
V3R-f6a3884e3fdf,aaja result ko hisab milaaidim ra baaki clear gara,result,1,RESULT,,,
V3R-f6a3884e3fdf,aaja result ko hisab milaaidim ra baaki clear gara,result,2,result_alt,,,
V3R-f6a3884e3fdf,aaja result ko hisab milaaidim ra baaki clear gara,result,3,result,,,
V3R-f6dab734d18e,aaja clause ko hisab milaaidim ra baaki clear gara,clause,0,clause_alt,,,
V3R-f6dab734d18e,aaja clause ko hisab milaaidim ra baaki clear gara,clause,1,clause,,,
V3R-f6dab734d18e,aaja clause ko hisab milaaidim ra baaki clear gara,clause,2,CLAUSE,,,
V3R-f6dab734d18e,aaja clause ko hisab milaaidim ra baaki clear gara,clause,3,NONE_ACCEPTABLE,,,
V3R-f71f480923c4,Please open the delivery module and export the report,delivery,0,NONE_ACCEPTABLE,,,
V3R-f71f480923c4,Please open the delivery module and export the report,delivery,1,delivery,,,
V3R-f7e0d707df70,check mark once before posting — context unclear,mark,0,mark_alt,,,
V3R-f7e0d707df70,check mark once before posting — context unclear,mark,1,MARK,,,
V3R-f7e0d707df70,check mark once before posting — context unclear,mark,2,NONE_ACCEPTABLE,,,
V3R-f7e0d707df70,check mark once before posting — context unclear,mark,3,mark,,,
V3R-f95c9d02c942,Please update the type field in the English settings panel,type,0,type_alt,,,
V3R-f95c9d02c942,Please update the type field in the English settings panel,type,1,NONE_ACCEPTABLE,,,
V3R-f95c9d02c942,Please update the type field in the English settings panel,type,2,type,,,
V3R-f95c9d02c942,Please update the type field in the English settings panel,type,3,TYPE,,,
V3R-f9dc043d6845,aaja error ko hisab milaaidim ra baaki clear gara,error,0,error_alt,,,
V3R-f9dc043d6845,aaja error ko hisab milaaidim ra baaki clear gara,error,1,error,,,
V3R-f9dc043d6845,aaja error ko hisab milaaidim ra baaki clear gara,error,2,NONE_ACCEPTABLE,,,
V3R-f9dc043d6845,aaja error ko hisab milaaidim ra baaki clear gara,error,3,ERROR,,,
V3R-f9f8ad250ac6,review shared surface utr in mixed shop note before close,utr,0,utr,,,
V3R-f9f8ad250ac6,review shared surface utr in mixed shop note before close,utr,1,NONE_ACCEPTABLE,,,
V3R-fa501b9c293d,branch ledger: bonus entry ra baaki baaki milaaune,baaki,0,bonus,,,
V3R-fa501b9c293d,branch ledger: bonus entry ra baaki baaki milaaune,baaki,1,baaki,,,
V3R-fa501b9c293d,branch ledger: bonus entry ra baaki baaki milaaune,baaki,2,NONE_ACCEPTABLE,,,
V3R-fa6f11380b27,Please open the salary module and export the report,salary,0,NONE_ACCEPTABLE,,,
V3R-fa6f11380b27,Please open the salary module and export the report,salary,1,salary,,,
V3R-fac10e432121,branch ledger: journal entry ra beluka baaki milaaune,journal,0,beluka,,,
V3R-fac10e432121,branch ledger: journal entry ra beluka baaki milaaune,journal,1,journal,,,
V3R-fac10e432121,branch ledger: journal entry ra beluka baaki milaaune,journal,2,NONE_ACCEPTABLE,,,
V3R-fafce13a07c1,Please update the base field in the English settings panel,base,0,base_alt,,,
V3R-fafce13a07c1,Please update the base field in the English settings panel,base,1,BASE,,,
V3R-fafce13a07c1,Please update the base field in the English settings panel,base,2,base,,,
V3R-fafce13a07c1,Please update the base field in the English settings panel,base,3,NONE_ACCEPTABLE,,,
V3R-fb6d6b2cdb40,Please update the miss field in the English settings panel,miss,0,miss,,,
V3R-fb6d6b2cdb40,Please update the miss field in the English settings panel,miss,1,MISS,,,
V3R-fb6d6b2cdb40,Please update the miss field in the English settings panel,miss,2,NONE_ACCEPTABLE,,,
V3R-fb6d6b2cdb40,Please update the miss field in the English settings panel,miss,3,miss_alt,,,
V3R-fd3f50896c75,Please update the right field in the English settings panel,right,0,right_alt,,,
V3R-fd3f50896c75,Please update the right field in the English settings panel,right,1,RIGHT,,,
V3R-fd3f50896c75,Please update the right field in the English settings panel,right,2,NONE_ACCEPTABLE,,,
V3R-fd3f50896c75,Please update the right field in the English settings panel,right,3,right,,,
V3R-fd70d4c780ca,Please update the link field in the English settings panel,link,0,LINK,,,
V3R-fd70d4c780ca,Please update the link field in the English settings panel,link,1,link,,,
V3R-fd70d4c780ca,Please update the link field in the English settings panel,link,2,link_alt,,,
